dc_id,retailer_id,distance_km,cost_nonrefrig_per_unit,refrig_premium_per_unit,total_cost_refrig_per_unit,emit_nonrefrig_kgco2_per_unit,emit_refrig_kgco2_per_unit,travel_time_hrs,decay_nonrefrig,decay_refrig
D084,R466,1316.09,52.6436,36.8505,89.4941,0.081598,0.138189,32.9,0.2326,0.0266
D084,R467,1288.31,51.5324,36.0727,87.6051,0.079875,0.135273,32.21,0.2315,0.0264
D084,R468,1330.23,53.2092,37.2464,90.4556,0.082474,0.139674,33.26,0.2332,0.0267
D084,R469,1322.82,52.9128,37.039,89.9518,0.082015,0.138896,33.07,0.2329,0.0266
D084,R470,1256.96,50.2784,35.1949,85.4733,0.077932,0.131981,31.42,0.2303,0.0263
D084,R471,1688.18,67.5272,47.269,114.7962,0.104667,0.177259,42.2,0.2475,0.0284
D084,R472,1697.73,67.9092,47.5364,115.4456,0.105259,0.178262,42.44,0.2479,0.0285
D084,R473,1762.1,70.484,49.3388,119.8228,0.10925,0.185021,44.05,0.2505,0.0288
D084,R474,1711.47,68.4588,47.9212,116.38,0.106111,0.179704,42.79,0.2485,0.0286
D084,R475,1711.04,68.4416,47.9091,116.3507,0.106084,0.179659,42.78,0.2484,0.0286
D084,R476,1842.31,73.6924,51.5847,125.2771,0.114223,0.193443,46.06,0.2537,0.0292
D084,R477,1780.52,71.2208,49.8546,121.0754,0.110392,0.186955,44.51,0.2512,0.0289
D084,R478,1849.85,73.994,51.7958,125.7898,0.114691,0.194234,46.25,0.254,0.0292
D084,R479,1873.35,74.934,52.4538,127.3878,0.116148,0.196702,46.83,0.2549,0.0294
D084,R480,1842.65,73.706,51.5942,125.3002,0.114244,0.193478,46.07,0.2537,0.0292
D084,R481,1651.84,66.0736,46.2515,112.3251,0.102414,0.173443,41.3,0.2461,0.0283
D084,R482,1612.45,64.498,45.1486,109.6466,0.099972,0.169307,40.31,0.2445,0.0281
D084,R483,1617.42,64.6968,45.2878,109.9846,0.10028,0.169829,40.44,0.2447,0.0281
D084,R484,1673.58,66.9432,46.8602,113.8034,0.103762,0.175726,41.84,0.2469,0.0284
D084,R485,1608.8,64.352,45.0464,109.3984,0.099746,0.168924,40.22,0.2444,0.028
D084,R486,1609.37,64.3748,45.0624,109.4372,0.099781,0.168984,40.23,0.2444,0.028
D084,R487,1598.34,63.9336,44.7535,108.6871,0.099097,0.167826,39.96,0.2439,0.028
D084,R488,1605.25,64.21,44.947,109.157,0.099526,0.168551,40.13,0.2442,0.028
D084,R489,1609.4,64.376,45.0632,109.4392,0.099783,0.168987,40.23,0.2444,0.028
D084,R490,1610.04,64.4016,45.0811,109.4827,0.099822,0.169054,40.25,0.2444,0.0281
D084,R491,1643.89,65.7556,46.0289,111.7845,0.101921,0.172608,41.1,0.2458,0.0282
D084,R492,1697.25,67.89,47.523,115.413,0.10523,0.178211,42.43,0.2479,0.0285
D084,R493,1698.49,67.9396,47.5577,115.4973,0.105306,0.178341,42.46,0.2479,0.0285
D084,R494,1702.83,68.1132,47.6792,115.7924,0.105575,0.178797,42.57,0.2481,0.0285
D084,R495,1646.79,65.8716,46.1101,111.9817,0.102101,0.172913,41.17,0.2459,0.0282
D084,R496,2431.19,97.2476,68.0733,165.3209,0.150734,0.255275,60.78,0.2772,0.0322
D084,R497,2472.56,98.9024,69.2317,168.1341,0.153299,0.259619,61.81,0.2789,0.0324
D084,R498,2474.82,98.9928,69.295,168.2878,0.153439,0.259856,61.87,0.279,0.0324
D084,R499,2501.72,100.0688,70.0482,170.117,0.155107,0.262681,62.54,0.2801,0.0325
D084,R500,2456.59,98.2636,68.7845,167.0481,0.152309,0.257942,61.41,0.2783,0.0323
D085,R001,1274.55,50.982,35.6874,86.6694,0.079022,0.133828,31.86,0.231,0.0264
D085,R002,1263.25,50.53,35.371,85.901,0.078322,0.132641,31.58,0.2305,0.0263
D085,R003,1245.81,49.8324,34.8827,84.7151,0.07724,0.13081,31.15,0.2298,0.0262
D085,R004,1244.38,49.7752,34.8426,84.6178,0.077152,0.13066,31.11,0.2298,0.0262
D085,R005,1253.89,50.1556,35.1089,85.2645,0.077741,0.131658,31.35,0.2302,0.0263
D085,R006,1168.06,46.7224,32.7057,79.4281,0.07242,0.122646,29.2,0.2267,0.0258
D085,R007,1168.78,46.7512,32.7258,79.477,0.072464,0.122722,29.22,0.2268,0.0258
D085,R008,1197.57,47.9028,33.532,81.4348,0.074249,0.125745,29.94,0.2279,0.026
D085,R009,1178.7,47.148,33.0036,80.1516,0.073079,0.123764,29.47,0.2271,0.0259
D085,R010,1175.82,47.0328,32.923,79.9558,0.072901,0.123461,29.4,0.227,0.0259
D085,R011,1432.78,57.3112,40.1178,97.429,0.088832,0.150442,35.82,0.2373,0.0272
D085,R012,1459.97,58.3988,40.8792,99.278,0.090518,0.153297,36.5,0.2384,0.0273
D085,R013,1387.17,55.4868,38.8408,94.3276,0.086005,0.145653,34.68,0.2355,0.0269
D085,R014,1424.52,56.9808,39.8866,96.8674,0.08832,0.149575,35.61,0.237,0.0271
D085,R015,1483.99,59.3596,41.5517,100.9113,0.092007,0.155819,37.1,0.2394,0.0274
D085,R016,1358.01,54.3204,38.0243,92.3447,0.084197,0.142591,33.95,0.2343,0.0268
D085,R017,1304.13,52.1652,36.5156,88.6808,0.080856,0.136934,32.6,0.2322,0.0265
D085,R018,1361.88,54.4752,38.1326,92.6078,0.084437,0.142997,34.05,0.2345,0.0268
D085,R019,1290.13,51.6052,36.1236,87.7288,0.079988,0.135464,32.25,0.2316,0.0265
D085,R020,1363.4,54.536,38.1752,92.7112,0.084531,0.143157,34.09,0.2345,0.0268
D085,R021,1272.66,50.9064,35.6345,86.5409,0.078905,0.133629,31.82,0.2309,0.0264
D085,R022,1299.35,51.974,36.3818,88.3558,0.08056,0.136432,32.48,0.232,0.0265
D085,R023,1265.18,50.6072,35.425,86.0322,0.078441,0.132844,31.63,0.2306,0.0263
D085,R024,1252.11,50.0844,35.0591,85.1435,0.077631,0.131472,31.3,0.2301,0.0263
D085,R025,1215.3,48.612,34.0284,82.6404,0.075349,0.127607,30.38,0.2286,0.0261
D085,R026,1023.61,40.9444,28.6611,69.6055,0.063464,0.107479,25.59,0.2209,0.0251
D085,R027,1011.57,40.4628,28.324,68.7868,0.062717,0.106215,25.29,0.2205,0.0251
D085,R028,1001.73,40.0692,28.0484,68.1176,0.062107,0.105182,25.04,0.2201,0.025
D085,R029,935.34,37.4136,26.1895,63.6031,0.057991,0.098211,23.38,0.2174,0.0247
D085,R030,905.35,36.214,25.3498,61.5638,0.056132,0.095062,22.63,0.2162,0.0245
D085,R031,1003.75,40.15,28.105,68.255,0.062233,0.105394,25.09,0.2202,0.025
D085,R032,992.37,39.6948,27.7864,67.4812,0.061527,0.104199,24.81,0.2197,0.025
D085,R033,1008.93,40.3572,28.25,68.6072,0.062554,0.105938,25.22,0.2204,0.025
D085,R034,1021.5,40.86,28.602,69.462,0.063333,0.107258,25.54,0.2209,0.0251
D085,R035,987.82,39.5128,27.659,67.1718,0.061245,0.103721,24.7,0.2195,0.0249
D085,R036,1414.61,56.5844,39.6091,96.1935,0.087706,0.148534,35.37,0.2366,0.0271
D085,R037,1343.22,53.7288,37.6102,91.339,0.08328,0.141038,33.58,0.2337,0.0267
D085,R038,1396.68,55.8672,39.107,94.9742,0.086594,0.146651,34.92,0.2359,0.027
D085,R039,1379.99,55.1996,38.6397,93.8393,0.085559,0.144899,34.5,0.2352,0.0269
D085,R040,1373.94,54.9576,38.4703,93.4279,0.085184,0.144264,34.35,0.235,0.0269
D085,R041,2134.68,85.3872,59.771,145.1582,0.13235,0.224141,53.37,0.2654,0.0307
D085,R042,2074.43,82.9772,58.084,141.0612,0.128615,0.217815,51.86,0.263,0.0304
D085,R043,2081.0,83.24,58.268,141.508,0.129022,0.218505,52.02,0.2632,0.0304
D085,R044,2022.26,80.8904,56.6233,137.5137,0.12538,0.212337,50.56,0.2609,0.0301
D085,R045,2036.79,81.4716,57.0301,138.5017,0.126281,0.213863,50.92,0.2615,0.0302
D085,R046,1957.14,78.2856,54.7999,133.0855,0.121343,0.2055,48.93,0.2583,0.0298
D085,R047,2053.38,82.1352,57.4946,139.6298,0.12731,0.215605,51.33,0.2621,0.0303
D085,R048,2040.28,81.6112,57.1278,138.739,0.126497,0.214229,51.01,0.2616,0.0302
D085,R049,1983.45,79.338,55.5366,134.8746,0.122974,0.208262,49.59,0.2593,0.0299
D085,R050,2034.41,81.3764,56.9635,138.3399,0.126133,0.213613,50.86,0.2614,0.0302
D085,R051,2076.68,83.0672,58.147,141.2142,0.128754,0.218051,51.92,0.2631,0.0304
D085,R052,2096.5,83.86,58.702,142.562,0.129983,0.220133,52.41,0.2639,0.0305
D085,R053,2099.73,83.9892,58.7924,142.7816,0.130183,0.220472,52.49,0.264,0.0305
D085,R054,2014.44,80.5776,56.4043,136.9819,0.124895,0.211516,50.36,0.2606,0.0301
D085,R055,2064.21,82.5684,57.7979,140.3663,0.127981,0.216742,51.61,0.2626,0.0303
D085,R056,2017.94,80.7176,56.5023,137.2199,0.125112,0.211884,50.45,0.2607,0.0301
D085,R057,2005.68,80.2272,56.159,136.3862,0.124352,0.210596,50.14,0.2602,0.03
D085,R058,1976.81,79.0724,55.3507,134.4231,0.122562,0.207565,49.42,0.2591,0.0299
D085,R059,1963.2,78.528,54.9696,133.4976,0.121718,0.206136,49.08,0.2585,0.0298
D085,R060,1969.77,78.7908,55.1536,133.9444,0.122126,0.206826,49.24,0.2588,0.0298
D085,R061,1883.26,75.3304,52.7313,128.0617,0.116762,0.197742,47.08,0.2553,0.0294
D085,R062,1946.59,77.8636,54.5045,132.3681,0.120689,0.204392,48.66,0.2579,0.0297
D085,R063,1963.22,78.5288,54.9702,133.499,0.12172,0.206138,49.08,0.2585,0.0298
D085,R064,1918.25,76.73,53.711,130.441,0.118932,0.201416,47.96,0.2567,0.0296
D085,R065,2011.0,80.44,56.308,136.748,0.124682,0.211155,50.27,0.2604,0.0301
D085,R066,2243.15,89.726,62.8082,152.5342,0.139075,0.235531,56.08,0.2697,0.0312
D085,R067,2273.23,90.9292,63.6504,154.5796,0.14094,0.238689,56.83,0.2709,0.0314
D085,R068,2291.49,91.6596,64.1617,155.8213,0.142072,0.240606,57.29,0.2717,0.0315
D085,R069,2277.74,91.1096,63.7767,154.8863,0.14122,0.239163,56.94,0.2711,0.0314
D085,R070,2301.72,92.0688,64.4482,156.517,0.142707,0.241681,57.54,0.2721,0.0315
D085,R071,2146.68,85.8672,60.107,145.9742,0.133094,0.225401,53.67,0.2659,0.0307
D085,R072,2245.2,89.808,62.8656,152.6736,0.139202,0.235746,56.13,0.2698,0.0312
D085,R073,2208.79,88.3516,61.8461,150.1977,0.136945,0.231923,55.22,0.2684,0.031
D085,R074,2228.34,89.1336,62.3935,151.5271,0.138157,0.233976,55.71,0.2691,0.0311
D085,R075,2203.7,88.148,61.7036,149.8516,0.136629,0.231388,55.09,0.2681,0.031
D085,R076,2115.3,84.612,59.2284,143.8404,0.131149,0.222107,52.88,0.2646,0.0306
D085,R077,2139.2,85.568,59.8976,145.4656,0.13263,0.224616,53.48,0.2656,0.0307
D085,R078,2171.15,86.846,60.7922,147.6382,0.134611,0.227971,54.28,0.2668,0.0309
D085,R079,2112.63,84.5052,59.1536,143.6588,0.130983,0.221826,52.82,0.2645,0.0306
D085,R080,2104.13,84.1652,58.9156,143.0808,0.130456,0.220934,52.6,0.2642,0.0305
D085,R081,2169.52,86.7808,60.7466,147.5274,0.13451,0.2278,54.24,0.2668,0.0308
D085,R082,2196.64,87.8656,61.5059,149.3715,0.136192,0.230647,54.92,0.2679,0.031
D085,R083,2155.49,86.2196,60.3537,146.5733,0.13364,0.226326,53.89,0.2662,0.0308
D085,R084,2161.79,86.4716,60.5301,147.0017,0.134031,0.226988,54.04,0.2665,0.0308
D085,R085,2143.36,85.7344,60.0141,145.7485,0.132888,0.225053,53.58,0.2657,0.0307
D085,R086,2263.61,90.5444,63.3811,153.9255,0.140344,0.237679,56.59,0.2705,0.0313
D085,R087,2251.62,90.0648,63.0454,153.1102,0.1396,0.23642,56.29,0.2701,0.0313
D085,R088,2274.81,90.9924,63.6947,154.6871,0.141038,0.238855,56.87,0.271,0.0314
D085,R089,2316.09,92.6436,64.8505,157.4941,0.143598,0.243189,57.9,0.2726,0.0316
D085,R090,2255.42,90.2168,63.1518,153.3686,0.139836,0.236819,56.39,0.2702,0.0313
D085,R091,599.74,23.9896,16.7927,40.7823,0.037184,0.062973,14.99,0.204,0.023
D085,R092,603.01,24.1204,16.8843,41.0047,0.037387,0.063316,15.08,0.2041,0.023
D085,R093,634.52,25.3808,17.7666,43.1474,0.03934,0.066625,15.86,0.2054,0.0232
D085,R094,664.25,26.57,18.599,45.169,0.041184,0.069746,16.61,0.2066,0.0233
D085,R095,590.3,23.612,16.5284,40.1404,0.036599,0.061981,14.76,0.2036,0.023
D085,R096,229.3,9.172,6.4204,15.5924,0.014217,0.024077,5.73,0.1892,0.0211
D085,R097,308.61,12.3444,8.6411,20.9855,0.019134,0.032404,7.72,0.1923,0.0215
D085,R098,226.04,9.0416,6.3291,15.3707,0.014014,0.023734,5.65,0.189,0.0211
D085,R099,287.08,11.4832,8.0382,19.5214,0.017799,0.030143,7.18,0.1915,0.0214
D085,R100,263.09,10.5236,7.3665,17.8901,0.016312,0.027624,6.58,0.1905,0.0213
D085,R101,233.38,9.3352,6.5346,15.8698,0.01447,0.024505,5.83,0.1893,0.0212
D085,R102,242.11,9.6844,6.7791,16.4635,0.015011,0.025422,6.05,0.1897,0.0212
D085,R103,224.46,8.9784,6.2849,15.2633,0.013917,0.023568,5.61,0.189,0.0211
D085,R104,210.04,8.4016,5.8811,14.2827,0.013022,0.022054,5.25,0.1884,0.0211
D085,R105,213.43,8.5372,5.976,14.5132,0.013233,0.02241,5.34,0.1885,0.0211
D085,R106,329.55,13.182,9.2274,22.4094,0.020432,0.034603,8.24,0.1932,0.0216
D085,R107,275.04,11.0016,7.7011,18.7027,0.017052,0.028879,6.88,0.191,0.0214
D085,R108,365.16,14.6064,10.2245,24.8309,0.02264,0.038342,9.13,0.1946,0.0218
D085,R109,326.44,13.0576,9.1403,22.1979,0.020239,0.034276,8.16,0.1931,0.0216
D085,R110,340.11,13.6044,9.5231,23.1275,0.021087,0.035712,8.5,0.1936,0.0217
D085,R111,361.98,14.4792,10.1354,24.6146,0.022443,0.038008,9.05,0.1945,0.0218
D085,R112,447.27,17.8908,12.5236,30.4144,0.027731,0.046963,11.18,0.1979,0.0222
D085,R113,359.17,14.3668,10.0568,24.4236,0.022269,0.037713,8.98,0.1944,0.0218
D085,R114,447.77,17.9108,12.5376,30.4484,0.027762,0.047016,11.19,0.1979,0.0222
D085,R115,332.91,13.3164,9.3215,22.6379,0.02064,0.034956,8.32,0.1933,0.0217
D085,R116,82.61,3.3044,2.3131,5.6175,0.005122,0.008674,2.07,0.1833,0.0204
D085,R117,71.11,2.8444,1.9911,4.8355,0.004409,0.007467,1.78,0.1828,0.0204
D085,R118,105.34,4.2136,2.9495,7.1631,0.006531,0.011061,2.63,0.1842,0.0205
D085,R119,113.21,4.5284,3.1699,7.6983,0.007019,0.011887,2.83,0.1845,0.0206
D085,R120,66.93,2.6772,1.874,4.5512,0.00415,0.007028,1.67,0.1827,0.0203
D085,R121,520.02,20.8008,14.5606,35.3614,0.032241,0.054602,13.0,0.2008,0.0226
D085,R122,489.06,19.5624,13.6937,33.2561,0.030322,0.051351,12.23,0.1996,0.0224
D085,R123,551.5,22.06,15.442,37.502,0.034193,0.057908,13.79,0.2021,0.0228
D085,R124,530.85,21.234,14.8638,36.0978,0.032913,0.055739,13.27,0.2012,0.0227
D085,R125,562.78,22.5112,15.7578,38.269,0.034892,0.059092,14.07,0.2025,0.0228
D085,R126,511.23,20.4492,14.3144,34.7636,0.031696,0.053679,12.78,0.2004,0.0226
D085,R127,473.47,18.9388,13.2572,32.196,0.029355,0.049714,11.84,0.1989,0.0224
D085,R128,503.13,20.1252,14.0876,34.2128,0.031194,0.052829,12.58,0.2001,0.0225
D085,R129,443.49,17.7396,12.4177,30.1573,0.027496,0.046566,11.09,0.1977,0.0222
D085,R130,529.38,21.1752,14.8226,35.9978,0.032822,0.055585,13.23,0.2012,0.0226
D085,R131,491.26,19.6504,13.7553,33.4057,0.030458,0.051582,12.28,0.1997,0.0225
D085,R132,466.21,18.6484,13.0539,31.7023,0.028905,0.048952,11.66,0.1986,0.0223
D085,R133,395.32,15.8128,11.069,26.8818,0.02451,0.041509,9.88,0.1958,0.022
D085,R134,428.36,17.1344,11.9941,29.1285,0.026558,0.044978,10.71,0.1971,0.0221
D085,R135,479.36,19.1744,13.4221,32.5965,0.02972,0.050333,11.98,0.1992,0.0224
D085,R136,804.1,32.164,22.5148,54.6788,0.049854,0.084431,20.1,0.2122,0.024
D085,R137,791.74,31.6696,22.1687,53.8383,0.049088,0.083133,19.79,0.2117,0.024
D085,R138,768.21,30.7284,21.5099,52.2383,0.047629,0.080662,19.21,0.2107,0.0238
D085,R139,729.12,29.1648,20.4154,49.5802,0.045205,0.076558,18.23,0.2092,0.0236
D085,R140,766.94,30.6776,21.4743,52.1519,0.04755,0.080529,19.17,0.2107,0.0238
D085,R141,605.01,24.2004,16.9403,41.1407,0.037511,0.063526,15.13,0.2042,0.023
D085,R142,560.2,22.408,15.6856,38.0936,0.034732,0.058821,14.01,0.2024,0.0228
D085,R143,553.04,22.1216,15.4851,37.6067,0.034288,0.058069,13.83,0.2021,0.0228
D085,R144,567.85,22.714,15.8998,38.6138,0.035207,0.059624,14.2,0.2027,0.0228
D085,R145,605.05,24.202,16.9414,41.1434,0.037513,0.06353,15.13,0.2042,0.023
D085,R146,852.68,34.1072,23.875,57.9822,0.052866,0.089531,21.32,0.2141,0.0243
D085,R147,837.85,33.514,23.4598,56.9738,0.051947,0.087974,20.95,0.2135,0.0242
D085,R148,845.11,33.8044,23.6631,57.4675,0.052397,0.088737,21.13,0.2138,0.0242
D085,R149,881.71,35.2684,24.6879,59.9563,0.054666,0.09258,22.04,0.2153,0.0244
D085,R150,887.78,35.5112,24.8578,60.369,0.055042,0.093217,22.19,0.2155,0.0244
D085,R151,1014.05,40.562,28.3934,68.9554,0.062871,0.106475,25.35,0.2206,0.0251
D085,R152,944.6,37.784,26.4488,64.2328,0.058565,0.099183,23.62,0.2178,0.0247
D085,R153,937.01,37.4804,26.2363,63.7167,0.058095,0.098386,23.43,0.2175,0.0247
D085,R154,926.02,37.0408,25.9286,62.9694,0.057413,0.097232,23.15,0.217,0.0246
D085,R155,980.29,39.2116,27.4481,66.6597,0.060778,0.10293,24.51,0.2192,0.0249
D085,R156,2121.86,84.8744,59.4121,144.2865,0.131555,0.222795,53.05,0.2649,0.0306
D085,R157,1989.5,79.58,55.706,135.286,0.123349,0.208898,49.74,0.2596,0.0299
D085,R158,2071.54,82.8616,58.0031,140.8647,0.128435,0.217512,51.79,0.2629,0.0304
D085,R159,1977.68,79.1072,55.375,134.4822,0.122616,0.207656,49.44,0.2591,0.0299
D085,R160,1981.61,79.2644,55.4851,134.7495,0.12286,0.208069,49.54,0.2593,0.0299
D085,R161,1988.56,79.5424,55.6797,135.2221,0.123291,0.208799,49.71,0.2595,0.0299
D085,R162,1984.98,79.3992,55.5794,134.9786,0.123069,0.208423,49.62,0.2594,0.0299
D085,R163,2000.78,80.0312,56.0218,136.053,0.124048,0.210082,50.02,0.26,0.03
D085,R164,2015.71,80.6284,56.4399,137.0683,0.124974,0.21165,50.39,0.2606,0.0301
D085,R165,1964.58,78.5832,55.0082,133.5914,0.121804,0.206281,49.11,0.2586,0.0298
D085,R166,1857.35,74.294,52.0058,126.2998,0.115156,0.195022,46.43,0.2543,0.0293
D085,R167,1774.61,70.9844,49.6891,120.6735,0.110026,0.186334,44.37,0.251,0.0289
D085,R168,1812.04,72.4816,50.7371,123.2187,0.112346,0.190264,45.3,0.2525,0.0291
D085,R169,1810.66,72.4264,50.6985,123.1249,0.112261,0.190119,45.27,0.2524,0.0291
D085,R170,1794.02,71.7608,50.2326,121.9934,0.111229,0.188372,44.85,0.2518,0.029
D085,R171,1869.01,74.7604,52.3323,127.0927,0.115879,0.196246,46.73,0.2548,0.0293
D085,R172,1861.35,74.454,52.1178,126.5718,0.115404,0.195442,46.53,0.2545,0.0293
D085,R173,1804.59,72.1836,50.5285,122.7121,0.111885,0.189482,45.11,0.2522,0.029
D085,R174,1848.61,73.9444,51.7611,125.7055,0.114614,0.194104,46.22,0.2539,0.0292
D085,R175,1865.15,74.606,52.2242,126.8302,0.115639,0.195841,46.63,0.2546,0.0293
D085,R176,2193.25,87.73,61.411,149.141,0.135982,0.230291,54.83,0.2677,0.031
D085,R177,2200.03,88.0012,61.6008,149.602,0.136402,0.231003,55.0,0.268,0.031
D085,R178,2216.19,88.6476,62.0533,150.7009,0.137404,0.2327,55.4,0.2686,0.0311
D085,R179,2178.46,87.1384,60.9969,148.1353,0.135065,0.228738,54.46,0.2671,0.0309
D085,R180,2178.5,87.14,60.998,148.138,0.135067,0.228743,54.46,0.2671,0.0309
D085,R181,1977.94,79.1176,55.3823,134.4999,0.122632,0.207684,49.45,0.2591,0.0299
D085,R182,1992.34,79.6936,55.7855,135.4791,0.123525,0.209196,49.81,0.2597,0.03
D085,R183,2031.56,81.2624,56.8837,138.1461,0.125957,0.213314,50.79,0.2613,0.0302
D085,R184,1979.96,79.1984,55.4389,134.6373,0.122758,0.207896,49.5,0.2592,0.0299
D085,R185,2041.34,81.6536,57.1575,138.8111,0.126563,0.214341,51.03,0.2617,0.0302
D085,R186,1959.23,78.3692,54.8584,133.2276,0.121472,0.205719,48.98,0.2584,0.0298
D085,R187,1970.39,78.8156,55.1709,133.9865,0.122164,0.206891,49.26,0.2588,0.0299
D085,R188,1917.88,76.7152,53.7006,130.4158,0.118909,0.201377,47.95,0.2567,0.0296
D085,R189,1937.5,77.5,54.25,131.75,0.120125,0.203438,48.44,0.2575,0.0297
D085,R190,1991.6,79.664,55.7648,135.4288,0.123479,0.209118,49.79,0.2597,0.03
D085,R191,2031.69,81.2676,56.8873,138.1549,0.125965,0.213327,50.79,0.2613,0.0302
D085,R192,2015.14,80.6056,56.4239,137.0295,0.124939,0.21159,50.38,0.2606,0.0301
D085,R193,1911.63,76.4652,53.5256,129.9908,0.118521,0.200721,47.79,0.2565,0.0296
D085,R194,2039.48,81.5792,57.1054,138.6846,0.126448,0.214145,50.99,0.2616,0.0302
D085,R195,2041.74,81.6696,57.1687,138.8383,0.126588,0.214383,51.04,0.2617,0.0302
D085,R196,2073.84,82.9536,58.0675,141.0211,0.128578,0.217753,51.85,0.263,0.0304
D085,R197,2004.07,80.1628,56.114,136.2768,0.124252,0.210427,50.1,0.2602,0.03
D085,R198,2021.62,80.8648,56.6054,137.4702,0.12534,0.21227,50.54,0.2609,0.0301
D085,R199,2042.04,81.6816,57.1771,138.8587,0.126606,0.214414,51.05,0.2617,0.0302
D085,R200,1995.24,79.8096,55.8667,135.6763,0.123705,0.2095,49.88,0.2598,0.03
D085,R201,1957.31,78.2924,54.8047,133.0971,0.121353,0.205518,48.93,0.2583,0.0298
D085,R202,2007.43,80.2972,56.208,136.5052,0.124461,0.21078,50.19,0.2603,0.03
D085,R203,1948.06,77.9224,54.5457,132.4681,0.12078,0.204546,48.7,0.2579,0.0297
D085,R204,2042.2,81.688,57.1816,138.8696,0.126616,0.214431,51.05,0.2617,0.0302
D085,R205,2047.16,81.8864,57.3205,139.2069,0.126924,0.214952,51.18,0.2619,0.0302
D085,R206,2416.14,96.6456,67.6519,164.2975,0.149801,0.253695,60.4,0.2766,0.0321
D085,R207,2404.44,96.1776,67.3243,163.5019,0.149075,0.252466,60.11,0.2762,0.032
D085,R208,2374.76,94.9904,66.4933,161.4837,0.147235,0.24935,59.37,0.275,0.0319
D085,R209,2301.01,92.0404,64.4283,156.4687,0.142663,0.241606,57.53,0.272,0.0315
D085,R210,2399.46,95.9784,67.1849,163.1633,0.148767,0.251943,59.99,0.276,0.032
D085,R211,2011.9,80.476,56.3332,136.8092,0.124738,0.21125,50.3,0.2605,0.0301
D085,R212,1982.77,79.3108,55.5176,134.8284,0.122932,0.208191,49.57,0.2593,0.0299
D085,R213,2018.48,80.7392,56.5174,137.2566,0.125146,0.21194,50.46,0.2607,0.0301
D085,R214,1962.19,78.4876,54.9413,133.4289,0.121656,0.20603,49.05,0.2585,0.0298
D085,R215,1978.27,79.1308,55.3916,134.5224,0.122653,0.207718,49.46,0.2591,0.0299
D085,R216,1658.89,66.3556,46.4489,112.8045,0.102851,0.174183,41.47,0.2464,0.0283
D085,R217,1673.52,66.9408,46.8586,113.7994,0.103758,0.17572,41.84,0.2469,0.0284
D085,R218,1623.83,64.9532,45.4672,110.4204,0.100677,0.170502,40.6,0.245,0.0281
D085,R219,1729.59,69.1836,48.4285,117.6121,0.107235,0.181607,43.24,0.2492,0.0286
D085,R220,1707.93,68.3172,47.822,116.1392,0.105892,0.179333,42.7,0.2483,0.0285
D085,R221,1488.58,59.5432,41.6802,101.2234,0.092292,0.156301,37.21,0.2395,0.0274
D085,R222,1485.87,59.4348,41.6044,101.0392,0.092124,0.156016,37.15,0.2394,0.0274
D085,R223,1470.2,58.808,41.1656,99.9736,0.091152,0.154371,36.76,0.2388,0.0274
D085,R224,1419.69,56.7876,39.7513,96.5389,0.088021,0.149067,35.49,0.2368,0.0271
D085,R225,1539.2,61.568,43.0976,104.6656,0.09543,0.161616,38.48,0.2416,0.0277
D085,R226,1650.58,66.0232,46.2162,112.2394,0.102336,0.173311,41.26,0.246,0.0283
D085,R227,1566.34,62.6536,43.8575,106.5111,0.097113,0.164466,39.16,0.2427,0.0278
D085,R228,1569.62,62.7848,43.9494,106.7342,0.097316,0.16481,39.24,0.2428,0.0278
D085,R229,1583.02,63.3208,44.3246,107.6454,0.098147,0.166217,39.58,0.2433,0.0279
D085,R230,1605.0,64.2,44.94,109.14,0.09951,0.168525,40.12,0.2442,0.028
D085,R231,1645.32,65.8128,46.069,111.8818,0.10201,0.172759,41.13,0.2458,0.0282
D085,R232,1641.11,65.6444,45.9511,111.5955,0.101749,0.172317,41.03,0.2456,0.0282
D085,R233,1634.32,65.3728,45.761,111.1338,0.101328,0.171604,40.86,0.2454,0.0282
D085,R234,1618.01,64.7204,45.3043,110.0247,0.100317,0.169891,40.45,0.2447,0.0281
D085,R235,1673.65,66.946,46.8622,113.8082,0.103766,0.175733,41.84,0.2469,0.0284
D085,R236,1563.18,62.5272,43.769,106.2962,0.096917,0.164134,39.08,0.2425,0.0278
D085,R237,1565.54,62.6216,43.8351,106.4567,0.097063,0.164382,39.14,0.2426,0.0278
D085,R238,1627.84,65.1136,45.5795,110.6931,0.100926,0.170923,40.7,0.2451,0.0281
D085,R239,1545.34,61.8136,43.2695,105.0831,0.095811,0.162261,38.63,0.2418,0.0277
D085,R240,1528.82,61.1528,42.807,103.9598,0.094787,0.160526,38.22,0.2412,0.0276
D085,R241,1685.55,67.422,47.1954,114.6174,0.104504,0.176983,42.14,0.2474,0.0284
D085,R242,1674.3,66.972,46.8804,113.8524,0.103807,0.175801,41.86,0.247,0.0284
D085,R243,1628.19,65.1276,45.5893,110.7169,0.100948,0.17096,40.7,0.2451,0.0281
D085,R244,1711.35,68.454,47.9178,116.3718,0.106104,0.179692,42.78,0.2485,0.0286
D085,R245,1716.11,68.6444,48.0511,116.6955,0.106399,0.180192,42.9,0.2486,0.0286
D085,R246,1640.34,65.6136,45.9295,111.5431,0.101701,0.172236,41.01,0.2456,0.0282
